id	PT1_A.TAF1714_DE1	PT2_B.TAF1716.1_DE2	PT3_C.TAF1716.2_DE3	GC1_D.TAF1715_DE1	GC2_E.TAF1717.1_DE2	GC3_F.TAF1717.2_DE3
ENSG00000162073	59	65	66	34	47	37
ENSG00000162076	130	178	141	98	145	131
ENSG00000162078	0	1	5	0	2	3
ENSG00000162086	455	423	471	301	460	316
ENSG00000162104	192	235	244	181	256	208
ENSG00000162105	428	496	629	489	564	520
ENSG00000162129	367	409	441	267	351	283
ENSG00000162139	302	262	345	250	334	223
ENSG00000162144	159	168	187	120	200	142
ENSG00000162148	60	45	75	65	62	75
ENSG00000162174	378	533	540	486	695	466
ENSG00000162188	4	16	11	8	13	15
ENSG00000162191	662	694	702	463	683	457
ENSG00000162222	277	267	305	206	286	223
ENSG00000162227	237	238	332	218	336	232
ENSG00000162231	797	768	813	555	753	601
ENSG00000162236	405	524	483	395	466	379
ENSG00000162241	35	38	48	39	68	26
ENSG00000162244	6387	7236	6981	4475	5961	4733
ENSG00000162267	19	3	14	10	16	11
ENSG00000162298	321	343	395	264	300	259
ENSG00000162300	70	84	69	77	73	51
ENSG00000162302	184	156	183	119	165	157
ENSG00000162337	447	451	421	242	339	303
ENSG00000162341	138	182	168	127	226	137
ENSG00000162344	1	0	2	0	5	0
ENSG00000162365	12	4	23	7	15	24
ENSG00000162366	3	4	3	4	10	8
ENSG00000162367	6	7	11	10	15	8
ENSG00000162368	1084	1172	1326	889	1283	959
ENSG00000162373	78	89	108	82	111	71
ENSG00000162374	18	48	65	5	33	31
ENSG00000162377	401	408	449	277	368	292
ENSG00000162378	1218	1360	1548	1008	1362	1069
ENSG00000162383	11	1	12	4	11	5
ENSG00000162384	469	542	561	338	478	352
ENSG00000162385	284	325	357	186	326	195
ENSG00000162390	173	207	229	211	271	209
ENSG00000162391	17	41	42	46	84	42
ENSG00000162396	197	241	227	183	275	183
ENSG00000162398	9	5	10	3	17	6
ENSG00000162399	37	49	58	53	104	67
ENSG00000162402	1909	1799	2242	1413	1933	1494
ENSG00000162407	1235	1378	1363	917	1182	971
ENSG00000162408	854	785	869	678	838	582
ENSG00000162409	839	932	1111	768	1112	878
ENSG00000162413	381	387	324	290	299	228
ENSG00000162415	152	168	203	131	198	173
ENSG00000162419	322	307	349	253	361	249
ENSG00000162426	9	5	10	8	6	4
ENSG00000162430	651	607	619	376	484	403
ENSG00000162433	907	1204	1194	1014	1625	1207
ENSG00000162434	729	782	826	684	1049	679
ENSG00000162437	756	764	877	531	663	564
ENSG00000162438	6	5	6	4	5	4
ENSG00000162441	497	558	649	367	550	401
ENSG00000162444	11	6	6	7	9	5
ENSG00000162456	7	5	12	4	13	5
ENSG00000162458	512	567	551	323	456	382
ENSG00000162460	2	10	9	12	12	12
ENSG00000162461	37	31	44	18	36	23
ENSG00000162482	19	16	23	23	12	13
ENSG00000162490	313	340	362	123	165	145
ENSG00000162493	239	245	213	97	152	128
ENSG00000162494	0	0	0	0	1	0
ENSG00000162496	30	78	78	76	147	83
ENSG00000162510	8	8	8	6	25	11
ENSG00000162511	1	9	7	6	13	9
ENSG00000162512	624	700	612	519	759	576
ENSG00000162517	577	657	685	487	633	438
ENSG00000162520	14	13	9	9	26	8
ENSG00000162521	4609	4595	5236	3104	4062	3160
ENSG00000162522	943	1095	1058	821	975	749
ENSG00000162526	15	9	13	13	16	15
ENSG00000162542	287	299	337	216	261	212
ENSG00000162543	174	205	190	167	269	158
ENSG00000162545	651	779	786	661	708	734
ENSG00000162551	515	693	631	520	765	477
ENSG00000162552	145	308	289	184	225	175
ENSG00000162571	32	19	32	20	29	17
ENSG00000162572	99	136	105	92	112	89
ENSG00000162576	1689	1837	1624	1210	1352	1211
ENSG00000162591	323	316	256	165	169	154
ENSG00000162592	17	16	26	11	28	13
ENSG00000162594	1	1	2	1	4	5
ENSG00000162595	6	15	13	21	14	16
ENSG00000162598	4	3	17	0	5	2
ENSG00000162599	95	86	117	112	214	117
ENSG00000162600	290	279	384	231	331	287
ENSG00000162601	791	687	881	574	717	614
ENSG00000162604	378	394	487	278	390	309
ENSG00000162607	1328	1192	1281	807	1050	862
ENSG00000162613	3001	2848	3108	2115	2482	2013
ENSG00000162614	24	25	47	21	52	31
ENSG00000162616	258	301	394	218	340	215
ENSG00000162620	61	52	59	43	60	33
ENSG00000162621	6	17	26	1	5	7
ENSG00000162623	427	394	495	276	388	312
ENSG00000162624	7	2	1	3	6	3
ENSG00000162627	324	353	359	323	455	366
ENSG00000162630	64	52	63	47	36	31
ENSG00000162631	28	23	45	57	71	57
ENSG00000162636	234	236	267	174	238	197
ENSG00000162639	49	48	46	34	63	32
ENSG00000162641	5	7	14	4	10	7
ENSG00000162642	426	410	450	303	339	317
ENSG00000162643	34	70	59	51	70	50
ENSG00000162645	11	9	18	11	34	13
ENSG00000162650	199	191	225	122	169	143
ENSG00000162654	3	2	16	8	13	15
ENSG00000162664	608	556	717	462	598	518
ENSG00000162669	178	163	166	103	143	114
ENSG00000162670	63	80	84	55	121	70
ENSG00000162676	8	8	7	2	4	5
ENSG00000162687	330	271	354	164	176	165
ENSG00000162688	984	1009	1222	757	1091	810
ENSG00000162692	144	149	132	87	199	94
ENSG00000162694	593	612	637	377	593	445
ENSG00000162695	1382	1361	1510	1115	1306	1050
ENSG00000162702	943	1103	1067	681	965	785
ENSG00000162704	1128	1196	1201	726	1126	925
ENSG00000162706	7	16	15	7	17	11
ENSG00000162711	11	5	9	5	9	12
ENSG00000162714	1073	1112	1165	673	933	812
ENSG00000162722	9	4	15	4	9	2
ENSG00000162723	5	1	1	0	1	1
ENSG00000162727	2	2	2	0	4	5
ENSG00000162728	10	7	23	3	11	11
ENSG00000162729	246	269	298	234	268	227
ENSG00000162733	298	239	292	236	442	265
ENSG00000162734	376	399	432	331	472	309
ENSG00000162735	749	765	930	563	804	595
ENSG00000162736	1204	1358	1416	1022	1437	998
ENSG00000162738	493	451	549	249	405	333
ENSG00000162739	7	6	4	4	5	3
ENSG00000162745	108	125	134	61	118	98
ENSG00000162746	39	59	46	40	78	44
ENSG00000162747	4	3	5	1	6	0
ENSG00000162753	11	11	15	8	20	14
ENSG00000162755	83	113	113	93	129	75
ENSG00000162757	71	129	103	82	154	82
ENSG00000162761	31	11	9	18	15	9
ENSG00000162763	7	3	11	1	10	6
ENSG00000162769	773	764	826	480	617	494
ENSG00000162771	1	0	0	0	1	0
ENSG00000162772	46	21	43	50	38	17
ENSG00000162775	738	687	760	511	631	455
ENSG00000162777	92	69	94	55	94	74
ENSG00000162779	27	54	65	45	76	43
ENSG00000162782	42	39	40	32	60	50
ENSG00000162783	327	293	313	119	141	140
ENSG00000162804	128	129	142	90	87	77
ENSG00000162813	420	441	508	342	476	358
ENSG00000162814	218	273	284	219	297	206
ENSG00000162817	289	521	486	368	585	383
ENSG00000162819	799	1010	940	642	898	720
ENSG00000162836	296	347	353	279	338	295
ENSG00000162843	9	6	20	9	15	10
ENSG00000162849	228	195	235	123	189	137
ENSG00000162851	178	186	178	124	171	114
ENSG00000162852	537	542	624	376	532	460
ENSG00000162869	283	307	313	215	311	241
ENSG00000162873	22	23	30	14	25	19
ENSG00000162877	5	6	12	8	17	13
ENSG00000162878	1105	1234	1189	756	1157	825
ENSG00000162881	30	39	36	43	47	30
ENSG00000162882	74	113	105	109	151	97
ENSG00000162885	388	364	477	210	301	281
ENSG00000162888	17	5	14	7	12	7
ENSG00000162889	715	883	752	601	756	603
ENSG00000162891	2	0	1	0	1	2
ENSG00000162892	3	5	5	1	2	3
ENSG00000162896	9	17	16	22	28	12
ENSG00000162897	13	15	23	20	41	25
ENSG00000162909	2366	2328	2404	1565	1881	1529
ENSG00000162910	233	255	240	200	241	190
ENSG00000162913	48	60	83	64	77	54
ENSG00000162923	1609	1610	1833	1184	1386	1260
ENSG00000162924	143	148	183	106	153	89
ENSG00000162927	139	141	204	132	202	157
ENSG00000162928	943	1030	1082	858	1090	833
ENSG00000162929	225	221	287	141	177	161
ENSG00000162931	158	182	199	95	115	98
ENSG00000162944	109	120	119	95	111	87
ENSG00000162946	75	66	69	56	79	60
ENSG00000162949	11	11	17	4	13	12
ENSG00000162951	857	1248	1160	806	1312	912
ENSG00000162959	76	85	101	43	64	59
ENSG00000162961	604	759	721	518	753	577
ENSG00000162971	369	409	490	311	376	292
ENSG00000162972	152	191	217	123	200	147
ENSG00000162975	4	4	4	3	19	0
ENSG00000162976	114	113	98	59	86	77
ENSG00000162980	1686	1674	1798	1130	1423	1304
ENSG00000162981	62	73	102	107	194	106
ENSG00000162989	132	122	141	155	178	143
ENSG00000162992	13	33	47	3	9	15
ENSG00000162994	223	185	256	173	197	160
ENSG00000162998	78	88	89	103	117	56
ENSG00000162999	158	130	179	83	148	146
ENSG00000163002	248	249	283	184	206	169
ENSG00000163006	329	306	372	191	265	230
ENSG00000163012	1	2	4	0	2	1
ENSG00000163013	30	24	36	17	29	20
ENSG00000163017	8	0	9	5	9	6
ENSG00000163026	397	419	401	263	374	267
ENSG00000163029	701	664	744	459	621	511
ENSG00000163032	22	19	24	16	34	21
ENSG00000163040	336	369	302	182	199	197
ENSG00000163041	1972	2364	2166	1439	2033	1487
ENSG00000163046	24	16	43	24	21	32
ENSG00000163050	264	357	353	226	327	231
ENSG00000163053	266	237	234	172	203	137
ENSG00000163060	5	6	13	10	7	6
ENSG00000163064	2	4	7	1	9	5
ENSG00000163069	405	458	522	327	523	346
ENSG00000163071	187	164	176	98	104	113
ENSG00000163072	26	19	35	13	32	22
ENSG00000163081	5	1	4	1	2	4
ENSG00000163082	247	251	318	185	239	223
ENSG00000163083	1	2	6	2	4	4
ENSG00000163092	13	8	23	10	20	16
ENSG00000163093	92	100	74	47	71	60
ENSG00000163098	1	0	3	1	0	4
ENSG00000163104	1813	1819	2060	1268	1694	1322
ENSG00000163106	3	1	7	2	6	5
ENSG00000163110	4363	4228	4891	2398	2897	3004
ENSG00000163114	0	0	1	0	1	2
ENSG00000163116	21	19	34	17	24	15
ENSG00000163121	45	39	48	39	42	32
ENSG00000163125	961	1034	1089	887	1083	840
ENSG00000163126	12	17	13	9	10	8
ENSG00000163131	11	4	17	6	8	9
ENSG00000163132	35	46	46	36	30	28
ENSG00000163138	332	289	324	208	241	216
ENSG00000163141	37	24	34	30	26	18
ENSG00000163145	680	560	573	338	399	359
ENSG00000163154	4	2	1	4	0	1
ENSG00000163155	303	334	408	251	371	238
ENSG00000163156	306	322	337	240	291	261
ENSG00000163157	0	0	0	0	0	0
ENSG00000163159	735	687	692	415	628	450
ENSG00000163161	628	641	719	454	664	507
ENSG00000163162	683	641	814	586	730	632
ENSG00000163166	787	877	1017	622	942	667
ENSG00000163170	122	172	164	93	146	115
ENSG00000163171	304	287	319	219	326	232
ENSG00000163191	404	516	581	408	691	409
ENSG00000163202	1	0	4	2	0	1
ENSG00000163206	3	0	3	2	0	3
ENSG00000163207	4	0	2	0	5	1
ENSG00000163209	0	0	2	0	4	3
ENSG00000163214	678	664	688	491	624	467
ENSG00000163216	2	0	1	0	2	0
ENSG00000163217	2	1	4	2	3	3
ENSG00000163218	1	0	11	7	12	6
ENSG00000163219	11	10	22	4	10	12
ENSG00000163220	9	5	8	1	8	3
ENSG00000163221	0	1	1	1	2	2
ENSG00000163235	121	152	147	88	200	153
ENSG00000163239	4	1	6	1	1	2
ENSG00000163249	144	156	160	132	152	117
ENSG00000163251	685	891	949	1044	1354	904
ENSG00000163254	1	0	0	0	2	0
ENSG00000163257	1363	1412	1343	1012	1112	914
ENSG00000163263	4	4	3	1	1	4
ENSG00000163273	0	1	2	2	0	1
ENSG00000163281	397	422	452	320	395	319
ENSG00000163283	2	0	2	0	4	3
ENSG00000163285	1	1	12	1	13	5
ENSG00000163286	4	5	6	1	2	2
ENSG00000163288	3	4	10	2	5	6
ENSG00000163291	544	478	582	333	353	325
ENSG00000163293	69	88	77	80	125	64
ENSG00000163295	2	0	5	2	3	3
ENSG00000163297	391	350	433	247	348	283
ENSG00000163312	281	266	268	200	264	187
ENSG00000163319	243	245	266	181	256	213
ENSG00000163320	2103	2191	2647	1482	2039	1698
ENSG00000163322	347	349	370	201	307	236
ENSG00000163328	340	346	427	322	355	286
ENSG00000163331	379	258	213	121	137	147
ENSG00000163344	136	161	138	120	176	92
ENSG00000163346	1027	1267	1268	906	1315	891
ENSG00000163347	2420	3014	3382	1937	2816	2305
ENSG00000163348	529	590	636	433	574	428
ENSG00000163349	1078	1105	1226	830	974	833
ENSG00000163352	9	14	12	5	10	7
ENSG00000163354	35	31	34	23	30	25
ENSG00000163357	25	22	26	16	19	21
ENSG00000163359	1700	1132	1306	863	1529	856
ENSG00000163362	168	253	217	250	392	221
ENSG00000163364	188	216	239	180	225	187
ENSG00000163374	732	955	716	586	704	543
ENSG00000163376	26	38	59	25	52	30
ENSG00000163377	5	3	7	2	7	1
ENSG00000163378	232	292	254	186	210	189
ENSG00000163380	6	5	17	8	25	3
ENSG00000163382	517	591	638	388	601	419
ENSG00000163389	622	595	678	391	488	447
ENSG00000163393	55	86	121	76	113	93
ENSG00000163394	4	0	3	1	7	4
ENSG00000163395	62	24	67	25	60	48
ENSG00000163399	3916	4683	4959	3324	4813	3442
ENSG00000163406	22	19	42	25	49	32
ENSG00000163412	176	203	178	129	203	127
ENSG00000163421	0	0	0	1	4	1
ENSG00000163424	7	1	1	1	2	1
ENSG00000163428	1327	1377	1473	943	1207	1027
ENSG00000163430	6485	6189	6785	3790	4933	4317
ENSG00000163431	93	69	90	46	57	63
ENSG00000163435	194	300	337	283	425	295
ENSG00000163440	2	4	3	5	4	0
ENSG00000163444	841	981	1011	658	829	688
ENSG00000163449	568	615	601	361	471	359
ENSG00000163453	4276	5582	5174	4564	5449	4377
ENSG00000163462	70	82	125	55	74	88
ENSG00000163463	60	104	72	48	56	48
ENSG00000163464	1	1	0	1	0	2
ENSG00000163466	1375	1511	1463	1009	1376	986
ENSG00000163467	3	4	17	12	8	3
ENSG00000163468	3423	3793	4139	2381	3632	2655
ENSG00000163472	86	59	74	57	53	55
ENSG00000163479	2154	2329	2386	1663	2483	1728
ENSG00000163481	213	229	216	149	259	165
ENSG00000163482	842	797	945	574	830	578
ENSG00000163485	65	47	59	28	51	41
ENSG00000163491	34	42	61	57	63	31
ENSG00000163492	19	3	26	8	23	19
ENSG00000163497	2	1	1	3	1	2
ENSG00000163499	4	0	6	3	1	2
ENSG00000163501	1	0	0	3	5	5
ENSG00000163507	450	387	562	282	360	313
ENSG00000163508	1	3	5	3	8	4
ENSG00000163510	430	396	451	293	433	315
ENSG00000163512	309	357	386	264	356	290
ENSG00000163513	545	557	650	444	600	469
ENSG00000163515	3	1	9	1	3	2
ENSG00000163516	766	810	914	587	791	683
ENSG00000163517	161	222	214	151	201	180
ENSG00000163518	5	3	8	6	15	10
ENSG00000163519	2	1	0	0	2	3
ENSG00000163520	1148	845	804	398	326	461
ENSG00000163521	166	203	231	159	233	188
ENSG00000163527	4542	4611	5059	2819	3877	3217
ENSG00000163528	120	124	136	85	122	87
ENSG00000163530	69	43	80	31	55	50
ENSG00000163531	45	52	93	63	94	59
ENSG00000163534	8	6	6	5	14	4
ENSG00000163535	312	275	376	185	243	208
ENSG00000163536	112	186	209	182	367	218
ENSG00000163539	1217	1178	1402	796	1040	876
ENSG00000163541	1038	1390	1487	1006	1584	1107
ENSG00000163545	136	150	133	73	98	76
ENSG00000163554	12	6	41	14	38	29
ENSG00000163558	1594	1709	1975	1251	1627	1337
ENSG00000163563	2	0	4	1	4	2
ENSG00000163564	3	0	7	1	5	6
ENSG00000163565	584	439	467	138	168	210
ENSG00000163568	10	1	8	9	6	10
ENSG00000163576	31	49	52	44	63	43
ENSG00000163577	64	73	56	39	52	46
ENSG00000163581	6	24	22	26	47	17
ENSG00000163584	539	546	659	359	549	354
ENSG00000163586	3	12	8	13	56	24
ENSG00000163590	446	406	451	290	378	303
ENSG00000163596	177	192	161	153	190	149
ENSG00000163597	1930	2170	2052	1236	1679	1334
ENSG00000163599	3	1	3	1	5	3
ENSG00000163600	0	4	6	2	8	2
ENSG00000163602	585	672	664	479	708	516
ENSG00000163605	2740	2732	3030	1808	2272	2009
ENSG00000163606	6	3	7	5	4	5
ENSG00000163607	274	263	280	187	229	170
ENSG00000163608	935	950	1020	679	834	688
ENSG00000163611	575	622	736	437	579	463
ENSG00000163617	252	265	283	201	292	223
ENSG00000163618	53	45	73	36	55	34
ENSG00000163623	4	1	9	6	4	4
ENSG00000163624	432	528	573	408	488	394
ENSG00000163625	1462	1551	2022	1481	1993	1428
ENSG00000163626	421	469	472	273	359	297
ENSG00000163629	5854	6553	7809	5427	7656	5479
ENSG00000163630	5	3	10	2	11	3
ENSG00000163631	5	3	7	5	4	7
ENSG00000163632	12	13	12	11	18	15
ENSG00000163633	35	41	39	28	59	33
ENSG00000163634	349	340	366	233	367	241
ENSG00000163635	431	437	510	388	461	370
ENSG00000163636	931	963	1040	652	872	728
ENSG00000163637	288	272	355	229	302	241
ENSG00000163638	3354	3772	4554	3256	4721	3252
ENSG00000163644	673	676	815	497	639	554
ENSG00000163645	6	3	10	7	7	13
ENSG00000163646	7	2	5	2	3	4
ENSG00000163655	2260	2084	2390	1357	1630	1457
ENSG00000163659	530	541	650	424	477	429
ENSG00000163660	1904	1566	1936	1586	1678	1297
ENSG00000163661	65	72	76	44	54	45
ENSG00000163666	42	45	53	23	28	31
ENSG00000163673	21	10	28	5	21	9
ENSG00000163681	768	886	968	617	879	719
ENSG00000163682	13265	13545	14273	8677	11456	9390
ENSG00000163683	1381	1332	1500	965	1151	1087
ENSG00000163684	800	784	892	632	821	637
ENSG00000163686	112	184	223	135	216	183
ENSG00000163687	1	2	3	3	6	3
ENSG00000163689	146	115	165	94	145	135
ENSG00000163694	1887	2414	2500	1983	2789	1974
ENSG00000163697	628	666	691	549	681	483
ENSG00000163701	34	32	44	27	44	26
ENSG00000163702	225	275	253	230	281	236
ENSG00000163703	731	826	1009	568	804	694
ENSG00000163704	73	92	95	61	67	59
ENSG00000163705	12	5	11	3	6	4
ENSG00000163710	143	129	111	77	104	63
ENSG00000163714	3800	3474	3660	2332	2839	2376
ENSG00000163719	366	386	420	320	409	309
ENSG00000163728	871	937	1160	705	944	703
ENSG00000163734	1	2	6	2	5	3
ENSG00000163735	8	2	3	1	5	4
ENSG00000163736	1	0	4	2	0	1
ENSG00000163737	2	1	3	1	3	0
ENSG00000163738	325	273	365	201	265	229
ENSG00000163739	37	21	27	10	14	20
ENSG00000163743	389	475	480	348	429	354
ENSG00000163746	14	13	21	10	19	11
ENSG00000163749	15	4	12	9	14	10
ENSG00000163751	3	1	6	5	0	2
ENSG00000163754	191	179	230	138	191	153
ENSG00000163755	399	407	459	277	332	281
ENSG00000163762	8	4	17	12	33	14
ENSG00000163781	1249	1061	1337	743	922	840
ENSG00000163785	1292	1207	1443	798	1027	846
ENSG00000163788	2181	2026	2591	1711	2064	1775
ENSG00000163792	32	30	43	21	16	17
ENSG00000163793	10	11	14	11	15	10
ENSG00000163794	5	4	2	0	2	2
ENSG00000163795	219	273	261	183	278	188
ENSG00000163798	501	458	607	336	523	355
ENSG00000163803	29	10	33	23	25	15
ENSG00000163806	26	16	40	18	27	9
ENSG00000163807	1209	1264	1370	913	1185	938
ENSG00000163808	515	503	540	293	376	369
ENSG00000163810	11	9	18	7	19	16
ENSG00000163811	1379	1221	1287	818	962	803
ENSG00000163812	847	827	937	743	874	703
ENSG00000163814	13	7	20	10	21	10
ENSG00000163815	1	2	1	0	2	2
ENSG00000163817	10	3	24	14	17	18
ENSG00000163818	595	722	681	546	707	524
ENSG00000163820	282	291	367	252	322	226
ENSG00000163823	2	2	5	2	2	1
ENSG00000163825	2	0	2	0	0	1
ENSG00000163827	6	6	11	5	9	6
ENSG00000163832	268	359	329	221	340	240
ENSG00000163833	2	3	5	4	3	9
ENSG00000163840	257	261	302	188	269	207
ENSG00000163848	2099	2123	2220	1615	2146	1662
ENSG00000163864	70	68	85	67	75	56
ENSG00000163866	289	328	366	250	376	259
ENSG00000163867	292	337	327	260	301	236
ENSG00000163870	364	434	422	259	318	269
ENSG00000163872	1339	1223	1590	783	1136	984
ENSG00000163873	81	79	96	52	80	62
ENSG00000163874	42	58	65	51	53	49
ENSG00000163875	787	833	929	540	864	657
ENSG00000163877	248	265	322	213	310	203
ENSG00000163879	759	963	953	838	1232	840
ENSG00000163882	527	552	618	374	595	464
ENSG00000163884	224	258	283	213	280	200
ENSG00000163885	23	25	26	29	28	23
ENSG00000163888	0	0	1	0	0	1
ENSG00000163898	14	12	19	15	17	11
ENSG00000163900	493	524	582	465	652	448
ENSG00000163902	3404	3573	3770	2548	3322	2672
ENSG00000163904	696	747	770	544	766	525
ENSG00000163909	643	543	607	299	275	373
ENSG00000163913	832	857	896	647	851	619
ENSG00000163914	3	1	3	2	3	2
ENSG00000163918	509	496	592	255	377	337
ENSG00000163923	110	152	122	67	90	76
ENSG00000163930	1234	1315	1235	876	1149	926
ENSG00000163931	2983	3154	3138	1888	2199	1869
ENSG00000163932	88	102	108	69	108	96
ENSG00000163933	348	352	359	254	323	236
ENSG00000163935	178	197	203	184	205	128
ENSG00000163938	1413	1324	1384	821	873	790
ENSG00000163939	1844	1785	2144	1186	1724	1296
ENSG00000163945	212	220	247	171	185	166
ENSG00000163946	1725	1807	2201	1355	2023	1481
ENSG00000163947	473	492	638	400	599	430
ENSG00000163950	1669	1678	1555	963	995	1046
ENSG00000163956	997	1366	1353	1088	1496	1033
ENSG00000163958	4	5	9	5	3	6
ENSG00000163959	46	63	75	74	100	76
ENSG00000163960	1118	1208	1297	867	1159	892
ENSG00000163961	853	787	854	505	623	526
ENSG00000163964	404	401	451	300	366	256
ENSG00000163975	37	40	38	14	28	29
ENSG00000163982	2	0	1	0	3	2
ENSG00000163993	3	0	4	4	2	3
ENSG00000163995	70	80	87	52	65	34
ENSG00000164002	108	95	104	84	81	64
ENSG00000164007	500	640	714	628	905	631
ENSG00000164008	118	106	144	89	134	89
ENSG00000164010	188	193	228	178	225	185
ENSG00000164011	150	177	198	122	173	144
ENSG00000164022	783	837	875	583	781	598
ENSG00000164023	82	117	139	152	244	144
ENSG00000164024	818	807	1019	633	914	681
ENSG00000164031	1418	1394	1589	1060	1384	1167
ENSG00000164032	3467	3570	3848	2067	2955	2142
ENSG00000164035	14	4	13	11	16	11
ENSG00000164037	34	29	34	25	33	20
ENSG00000164038	120	125	94	60	63	64
ENSG00000164039	1202	1314	1282	1001	1340	1073
ENSG00000164040	450	471	506	363	456	320
ENSG00000164045	693	541	606	333	448	341
ENSG00000164047	1	1	1	1	3	0
ENSG00000164048	550	526	608	341	455	345
ENSG00000164049	32	32	41	30	43	26
ENSG00000164050	3933	4675	4797	3600	4430	3526
ENSG00000164051	195	215	211	176	220	166
ENSG00000164053	173	168	189	130	207	137
ENSG00000164054	971	1253	1197	916	1253	878
ENSG00000164056	780	699	895	401	625	523
ENSG00000164061	51	61	90	50	108	70
ENSG00000164062	1252	1451	1452	998	1327	998
ENSG00000164066	704	749	845	609	749	588
ENSG00000164068	386	377	440	307	400	318
ENSG00000164070	381	422	522	317	457	336
ENSG00000164073	566	561	617	471	538	445
ENSG00000164074	376	401	474	344	432	338
ENSG00000164076	5	14	20	10	15	5
ENSG00000164077	75	98	100	53	107	68
ENSG00000164078	15	10	14	9	18	8
ENSG00000164080	1273	1116	1316	828	1029	772
ENSG00000164081	314	388	405	308	425	305
ENSG00000164082	17	18	31	15	17	22
ENSG00000164086	144	119	140	93	138	114
ENSG00000164087	103	117	137	74	103	83
ENSG00000164088	97	94	98	41	89	62
ENSG00000164089	2	6	9	10	12	12
ENSG00000164091	1921	1958	2059	1407	1913	1420
ENSG00000164093	84	129	137	104	237	143
ENSG00000164096	1090	1199	1237	781	1311	872
ENSG00000164099	62	51	57	61	43	40
ENSG00000164100	19	14	36	16	27	11
ENSG00000164104	1833	1728	1915	968	1531	1138
ENSG00000164105	188	162	181	118	154	94
ENSG00000164106	37	27	39	28	35	25
ENSG00000164107	1	0	1	3	2	7
ENSG00000164109	835	781	875	427	550	477
ENSG00000164111	961	1123	1133	916	1254	872
ENSG00000164112	1	1	4	0	1	5
ENSG00000164113	3	1	8	1	9	2
ENSG00000164114	1097	1073	1281	804	1195	908
ENSG00000164116	474	455	505	308	360	291
ENSG00000164117	197	212	308	183	242	199
ENSG00000164118	493	461	601	323	449	352
ENSG00000164120	303	424	563	313	461	354
ENSG00000164122	5	1	15	3	7	3
ENSG00000164123	6	5	12	9	6	8
ENSG00000164124	129	138	152	97	141	125
ENSG00000164125	121	125	101	108	96	73
ENSG00000164128	49	90	103	67	83	71
ENSG00000164129	5	3	8	7	10	12
ENSG00000164134	1509	1596	1609	956	1176	1015
ENSG00000164136	5	4	23	7	15	14
ENSG00000164142	91	78	100	78	94	80
ENSG00000164144	600	623	630	428	568	458
