id	Cb1	Cb2	Cb3	Cm1	Cm2	Cm3
ENSG00000166452	152.5	107.2	156.1	104.2	105.7	111.0
ENSG00000176029	197.4	237.4	242.8	152.3	239.8	222.9
ENSG00000175348	213.1	118.9	159.5	161.3	150.9	183.9
ENSG00000133789	689.9	689.9	622.9	370.1	457.3	377.8
ENSG00000147044	254.0	192.2	349.9	473.8	441.9	480.9
ENSG00000124486	154.2	148.8	183.7	201.6	195.9	215.0
ENSG00000182220	523.4	401.2	526.8	597.0	576.8	630.1
ENSG00000148773	1241.2	1032.9	458.9	605.0	626.7	251.0
ENSG00000148985	118.8	127.6	130.0	98.3	112.9	104.0
ENSG00000167323	1305.4	1234.8	1820.2	2648.6	2889.0	2590.4
ENSG00000089876	126.6	148.8	139.2	121.2	125.4	143.0
ENSG00000107949	375.0	399.2	490.1	448.7	489.9	628.9
ENSG00000103544	193.9	220.8	221.5	182.0	185.5	202.2
ENSG00000103550	494.8	360.1	517.4	325.7	353.4	325.3
ENSG00000167325	598.3	443.0	512.2	296.3	367.7	435.1
ENSG00000175029	121.4	111.2	148.6	107.1	105.7	102.7
ENSG00000019995	210.7	221.5	198.2	219.9	235.6	221.1
ENSG00000132109	165.6	218.3	152.5	143.2	140.1	160.4
ENSG00000165660	171.5	147.3	168.5	172.4	189.2	237.3
ENSG00000107902	137.0	116.5	131.6	126.8	127.0	144.0
ENSG00000066654	279.0	320.5	373.9	374.3	497.8	536.2
ENSG00000065154	575.8	539.9	578.6	963.9	888.4	994.6
ENSG00000182022	1239.5	1576.4	1358.9	132.5	174.7	190.5
ENSG00000005189	114.5	132.0	140.2	128.7	141.4	105.0
ENSG00000239920	190.5	199.3	233.6	88.1	90.9	79.1
ENSG00000011638	101.7	118.6	120.1	111.6	105.4	118.1
ENSG00000103316	104.5	115.9	190.2	2846.1	3170.4	3720.9
ENSG00000132259	115.5	115.3	114.8	103.6	111.7	108.5
ENSG00000166340	328.6	255.9	486.0	228.4	208.7	238.2
ENSG00000166333	422.7	359.4	345.6	343.0	332.9	331.5
ENSG00000132275	228.7	211.6	313.8	220.8	201.9	350.7
ENSG00000140740	877.8	737.1	968.1	809.8	727.7	841.4
ENSG00000132254	124.9	174.8	109.5	128.5	123.2	122.2
ENSG00000058600	155.0	105.7	121.8	147.0	178.7	154.1
ENSG00000158042	1197.7	1111.8	1230.6	658.8	777.1	1024.2
ENSG00000140743	202.8	149.4	175.9	151.7	187.5	136.2
ENSG00000197006	434.3	370.8	568.0	512.3	452.9	555.2
ENSG00000168447	92.1	98.2	91.8	84.7	88.4	91.9
ENSG00000103365	346.8	309.5	421.3	244.1	277.9	349.5
ENSG00000103356	121.0	123.6	102.9	139.9	161.3	160.2
ENSG00000103353	289.5	235.4	279.0	378.4	406.8	456.7
ENSG00000004779	110.0	92.7	137.6	102.8	95.5	114.3
ENSG00000166847	469.6	450.3	524.0	521.4	542.7	576.4
ENSG00000166851	868.2	832.6	899.6	362.9	306.1	515.6
ENSG00000166869	100.7	127.1	101.9	91.5	86.5	89.7
ENSG00000121898	92.0	81.4	98.3	98.4	103.4	103.5
ENSG00000196177	434.6	455.0	675.0	891.4	897.7	958.6
ENSG00000138162	96.7	98.9	101.1	97.7	100.7	99.1
ENSG00000107669	588.9	590.3	652.5	608.6	562.6	610.1
ENSG00000066468	118.8	112.2	119.9	501.3	415.8	401.5
ENSG00000151929	265.0	255.7	294.0	419.5	316.7	331.4
ENSG00000151923	227.1	238.8	211.8	319.5	340.8	264.0
ENSG00000148908	965.0	598.3	684.5	564.7	482.2	689.2
ENSG00000149357	275.9	304.7	361.4	201.4	190.6	294.0
ENSG00000129158	107.8	111.6	99.8	102.3	110.4	104.1
ENSG00000006611	91.9	92.4	103.1	82.2	87.4	92.2
ENSG00000185164	218.5	242.7	293.1	110.3	138.4	143.9
ENSG00000105552	114.5	113.4	128.8	107.9	110.7	103.9
ENSG00000104805	254.5	232.0	235.6	194.8	209.8	201.2
ENSG00000156858	259.2	181.0	214.5	226.9	216.3	211.9
ENSG00000156873	123.2	129.6	108.7	109.7	128.0	94.3
ENSG00000099385	156.0	154.9	181.0	175.9	185.1	199.3
ENSG00000103496	329.7	334.8	327.3	311.3	307.4	281.2
ENSG00000103507	153.7	140.6	154.6	147.3	122.5	144.7
ENSG00000103510	158.2	130.4	168.0	158.1	176.9	186.0
ENSG00000052344	97.0	95.4	106.6	95.2	100.0	94.8
ENSG00000074219	554.1	586.5	758.4	735.1	932.6	582.0
ENSG00000089280	1408.6	1268.7	1231.7	1507.1	1525.5	1273.8
ENSG00000103490	111.8	132.3	115.3	121.9	100.9	107.0
ENSG00000110315	522.6	524.7	530.1	345.1	302.8	289.8
ENSG00000133800	121.4	112.7	114.0	81.1	83.5	85.1
ENSG00000140682	152.9	114.9	198.0	129.8	114.1	120.7
ENSG00000140688	147.0	197.4	194.9	232.9	202.6	179.0
ENSG00000122257	396.9	354.0	306.3	421.0	363.0	305.3
ENSG00000149269	89.3	97.5	100.3	135.5	167.1	141.0
ENSG00000050165	98.6	95.8	91.7	370.0	342.1	389.1
ENSG00000197702	492.9	397.8	485.4	684.3	496.1	705.9
ENSG00000154309	140.5	283.7	245.4	158.4	188.8	180.2
ENSG00000140750	208.5	144.2	159.8	205.7	179.2	139.3
ENSG00000205629	343.1	427.4	342.4	397.2	392.9	472.2
ENSG00000078124	238.6	146.6	258.5	189.2	169.5	223.8
ENSG00000155592	104.1	107.7	113.4	92.2	98.6	104.1
ENSG00000129083	430.4	507.9	583.8	498.5	561.5	542.5
ENSG00000137492	373.7	358.1	501.5	461.3	464.7	682.0
ENSG00000155666	174.8	144.7	177.7	179.7	184.4	168.7
ENSG00000256206	423.8	257.8	430.2	348.8	254.5	427.2
ENSG00000169189	865.7	982.8	1114.6	645.6	533.4	782.3
ENSG00000077238	122.6	145.8	155.6	89.2	85.9	98.5
ENSG00000062282	86.1	88.3	96.8	99.6	97.9	105.8
ENSG00000149273	3108.3	3025.2	3084.1	3242.3	3103.0	3387.5
ENSG00000213658	236.2	211.1	196.5	166.7	168.0	177.0
ENSG00000169682	128.0	123.6	124.9	93.8	113.4	106.8
ENSG00000105357	97.1	98.7	88.3	90.9	92.1	98.2
ENSG00000137491	2189.7	2304.5	2515.5	141.6	109.6	116.0
ENSG00000178188	131.5	160.6	122.7	159.0	157.4	139.7
ENSG00000165434	295.1	238.9	234.5	454.7	485.4	569.0
ENSG00000177548	120.8	120.1	124.7	111.7	105.7	89.3
ENSG00000175536	98.9	91.2	179.0	92.9	99.7	103.0
ENSG00000176953	355.6	319.8	354.4	275.4	281.6	266.2
ENSG00000188603	150.6	128.4	171.2	137.8	148.5	126.4
ENSG00000214517	161.8	259.4	202.7	154.6	187.8	161.4
ENSG00000176046	86.8	92.0	89.0	430.8	237.4	285.3
ENSG00000176476	406.8	331.6	313.0	226.2	239.3	268.2
ENSG00000187726	134.9	140.5	145.1	131.5	131.9	135.6
ENSG00000102879	130.4	125.4	107.3	100.6	94.8	101.7
ENSG00000175581	167.2	163.3	162.9	187.5	156.2	190.9
ENSG00000175582	277.4	236.0	208.4	357.2	274.3	253.6
ENSG00000102886	161.3	153.1	117.8	109.5	140.3	105.0
ENSG00000021300	153.2	170.5	155.3	117.1	159.3	131.6
ENSG00000149923	271.0	309.2	339.5	178.3	203.2	201.4
ENSG00000149925	868.8	1302.3	856.5	476.3	635.1	627.3
ENSG00000137478	239.6	240.0	315.9	318.5	306.9	302.3
ENSG00000103502	642.8	723.1	797.4	257.0	227.3	244.0
ENSG00000013364	284.1	268.0	301.4	155.2	131.8	127.4
ENSG00000103495	329.6	314.7	334.4	265.7	283.8	279.7
ENSG00000079616	697.5	855.7	658.5	293.7	295.1	257.6
ENSG00000180209	126.5	111.1	109.8	92.3	93.7	100.4
ENSG00000152270	121.3	97.5	113.4	111.5	125.4	123.6
ENSG00000110696	343.8	421.9	616.4	825.7	665.0	823.9
ENSG00000011405	155.3	134.6	137.7	125.8	145.3	130.1
ENSG00000070081	430.7	397.2	398.3	511.6	461.8	465.3
ENSG00000103489	109.5	108.8	96.3	99.8	101.4	94.2
ENSG00000157106	288.9	249.7	228.3	343.5	312.2	240.0
ENSG00000170540	2071.9	2196.4	2145.5	1384.7	1314.0	1600.5
ENSG00000186642	224.5	310.3	345.6	98.9	98.2	88.4
ENSG00000167186	157.7	159.3	178.1	161.9	156.2	197.4
ENSG00000110200	286.9	264.8	293.6	155.7	186.9	182.6
ENSG00000259112	895.1	943.4	1219.5	850.1	758.7	1104.2
ENSG00000137502	96.2	89.5	101.7	156.1	156.1	180.4
ENSG00000165490	119.4	127.3	118.0	100.5	108.7	107.2
ENSG00000103876	270.4	172.3	181.1	127.1	108.0	106.4
ENSG00000086666	634.7	651.1	715.5	784.8	779.9	702.4
ENSG00000151376	78.6	93.1	91.7	91.7	83.4	88.2
ENSG00000074266	383.2	366.4	298.4	294.2	336.3	287.5
ENSG00000137501	110.8	107.7	100.4	142.0	128.2	135.4
ENSG00000171202	208.1	234.8	209.1	288.3	260.7	332.5
ENSG00000171204	141.0	130.0	176.1	154.4	171.7	181.9
ENSG00000137500	187.0	251.3	275.1	283.3	271.6	323.6
ENSG00000259494	401.7	427.2	458.0	227.7	255.0	282.7
ENSG00000181991	268.1	250.8	268.2	127.1	140.2	150.8
ENSG00000173867	109.8	137.0	123.2	113.1	106.3	112.1
ENSG00000181026	98.5	99.5	97.9	100.8	110.6	111.2
ENSG00000157766	102.1	90.5	106.4	96.7	93.6	99.9
ENSG00000140511	230.6	180.4	180.0	98.4	100.0	97.7
ENSG00000140545	2938.4	2741.4	2793.6	1220.2	1013.3	1246.2
ENSG00000013275	416.3	407.1	427.6	333.8	368.9	303.8
ENSG00000130669	413.2	536.8	523.7	308.1	375.9	411.8
ENSG00000269190	97.6	106.0	95.5	105.8	100.1	119.3
ENSG00000104825	144.4	127.9	94.6	106.5	95.5	92.7
ENSG00000099341	655.8	604.8	725.2	517.2	601.5	565.6
ENSG00000130244	115.5	126.6	140.1	111.1	101.3	102.9
ENSG00000171777	309.4	300.8	252.8	219.8	194.8	146.9
ENSG00000167645	189.8	170.8	224.0	119.3	112.2	125.4
ENSG00000011600	314.9	207.8	136.5	108.9	88.1	113.5
ENSG00000086991	231.6	167.1	266.3	102.8	112.1	107.9
ENSG00000109861	128.9	104.0	95.4	91.2	91.8	93.3
ENSG00000123892	120.6	112.5	106.1	94.1	106.5	114.7
ENSG00000168904	159.1	186.9	185.8	190.3	178.9	215.0
ENSG00000103852	167.5	194.3	195.0	189.1	191.5	190.9
ENSG00000185551	623.2	599.7	821.0	1493.8	1111.8	1407.4
ENSG00000166821	90.0	98.1	104.8	221.6	205.9	237.4
ENSG00000182054	1995.1	1548.5	1898.2	2109.9	1931.3	1866.3
ENSG00000185033	251.0	185.8	237.7	910.5	728.0	829.9
ENSG00000185043	144.7	150.5	149.2	136.8	117.6	139.2
ENSG00000140575	403.8	385.4	364.8	322.0	256.8	294.3
ENSG00000284946	347.5	398.2	200.6	347.2	305.9	232.5
ENSG00000140553	201.2	156.7	169.6	183.1	185.2	152.0
ENSG00000140564	178.2	204.8	217.9	193.4	203.4	222.4
ENSG00000197299	183.6	182.7	172.6	142.7	152.9	137.0
ENSG00000140577	126.9	119.8	155.3	161.2	143.4	160.1
ENSG00000175344	99.7	95.2	93.5	93.4	92.1	99.4
ENSG00000124383	154.8	135.7	174.4	146.8	131.8	155.2
ENSG00000034053	104.6	113.3	90.6	123.0	109.5	111.3
ENSG00000104067	2038.7	2208.0	2339.5	1490.8	1515.5	1580.5
ENSG00000185418	114.8	120.2	108.6	108.0	110.2	111.5
ENSG00000140479	94.0	96.3	99.0	114.2	103.1	107.2
ENSG00000183475	114.5	109.2	119.7	105.4	113.1	122.3
ENSG00000185238	308.6	247.1	342.2	413.0	411.4	405.2
ENSG00000091664	104.5	102.1	102.6	109.2	109.6	111.8
ENSG00000153885	95.3	100.8	88.9	148.2	163.7	135.1
ENSG00000148935	122.1	103.3	100.8	138.0	131.8	163.8
ENSG00000131941	113.5	152.8	116.9	126.7	105.3	145.8
ENSG00000131944	140.9	151.2	147.0	109.6	112.4	115.5
ENSG00000173809	94.9	95.7	87.2	100.7	100.8	98.8
ENSG00000177054	108.2	109.9	123.4	115.5	120.3	120.1
ENSG00000156011	108.5	108.4	99.4	179.6	170.1	164.1
ENSG00000128731	125.6	136.3	127.8	140.6	128.9	131.3
ENSG00000273749	167.8	132.9	192.5	130.7	118.0	141.5
ENSG00000198440	109.0	116.4	100.3	125.3	118.0	114.0
ENSG00000063244	534.8	650.7	422.0	515.8	545.7	372.0
ENSG00000108107	2308.9	2167.3	2812.3	1960.0	2292.6	2535.8
ENSG00000233493	221.7	156.8	229.6	175.1	192.2	249.0
ENSG00000167614	106.9	107.5	109.1	97.5	102.7	95.7
ENSG00000105176	295.8	300.7	285.4	303.5	320.3	325.1
ENSG00000105185	561.3	571.8	700.2	586.8	728.9	618.3
ENSG00000008438	235.1	272.9	387.6	83.8	87.3	91.1
ENSG00000104967	235.4	270.1	260.5	93.6	99.0	94.2
ENSG00000185800	372.1	386.0	286.6	281.3	289.1	269.1
ENSG00000125753	150.4	150.1	210.1	101.6	96.6	102.7
ENSG00000125744	93.1	96.6	83.5	105.5	98.0	107.0
ENSG00000104884	106.8	107.7	94.4	95.7	94.4	96.9
ENSG00000166704	304.8	346.8	379.8	505.5	625.9	627.0
ENSG00000099326	102.1	98.2	101.0	101.4	95.8	93.5
ENSG00000090372	163.6	148.8	137.6	119.8	118.9	119.1
ENSG00000069493	193.9	136.1	171.1	98.7	96.7	98.7
ENSG00000004478	612.9	889.5	543.0	797.4	853.7	828.2
ENSG00000197905	187.7	230.6	169.4	96.9	98.1	98.9
ENSG00000111218	95.6	93.8	90.0	666.9	715.3	764.7
ENSG00000047621	142.0	122.7	135.5	131.0	137.1	137.9
ENSG00000111247	130.7	129.7	125.8	102.5	95.1	96.2
ENSG00000010278	116.6	204.6	117.9	103.4	115.6	111.1
ENSG00000067182	970.6	1181.2	1034.1	346.8	308.6	346.5
ENSG00000111321	151.0	154.0	221.4	115.3	112.8	129.3
ENSG00000139190	154.0	122.7	102.4	118.3	114.0	109.3
ENSG00000139193	124.5	103.5	154.1	98.5	95.3	96.2
ENSG00000111639	170.5	136.8	218.2	134.3	145.6	157.6
ENSG00000111653	424.8	501.3	418.1	543.3	543.0	439.5
ENSG00000089818	371.8	315.5	357.8	428.5	441.0	382.7
ENSG00000163913	126.2	103.3	89.3	101.1	103.9	100.2
ENSG00000129071	112.3	124.9	98.0	115.1	106.3	105.2
ENSG00000144712	139.5	204.1	155.9	147.2	152.1	177.4
ENSG00000144559	526.6	356.8	497.2	391.1	485.0	466.4
ENSG00000144560	175.9	204.4	217.4	122.2	122.1	113.5
ENSG00000197548	132.0	105.3	132.5	236.8	343.6	275.6
ENSG00000170456	150.4	288.6	145.5	129.0	133.0	129.9
ENSG00000157103	107.6	122.3	99.1	93.5	100.9	94.1
ENSG00000110888	107.6	97.6	93.2	157.1	168.2	130.8
ENSG00000133687	159.7	138.4	147.3	129.1	126.5	129.2
ENSG00000087502	495.0	486.8	457.0	559.3	534.9	428.9
ENSG00000157087	110.4	117.1	103.9	123.2	123.2	121.2
ENSG00000123106	137.8	128.3	111.3	125.9	143.1	132.8
ENSG00000157020	617.4	707.1	820.2	520.5	538.1	547.8
ENSG00000152944	301.8	250.4	207.5	207.4	216.5	292.9
ENSG00000123104	224.7	239.7	231.9	176.2	179.9	159.3
ENSG00000125037	701.2	440.5	634.2	505.4	418.6	493.1
ENSG00000163703	282.5	209.5	269.9	202.8	212.7	269.0
ENSG00000111728	121.2	118.0	144.6	110.0	122.4	127.3
ENSG00000111726	1284.1	1301.0	1197.7	982.8	968.7	990.8
ENSG00000163702	104.5	117.9	118.6	96.9	96.3	101.2
ENSG00000111731	164.2	183.9	166.4	335.3	309.4	241.1
ENSG00000214021	118.6	122.1	123.1	118.2	115.6	117.4
ENSG00000139163	1375.7	1199.7	1258.7	1534.6	1472.8	990.0
ENSG00000134072	272.9	333.5	250.4	255.9	250.5	251.0
ENSG00000114026	122.6	102.6	109.5	108.7	108.4	109.7
ENSG00000163719	285.5	240.1	288.1	219.0	188.1	223.4
ENSG00000060982	90.4	107.6	100.7	119.2	136.9	170.3
ENSG00000133703	819.8	523.9	855.7	850.8	868.2	1019.7
ENSG00000134077	194.1	307.5	259.2	142.6	180.7	169.0
ENSG00000118308	116.5	93.9	114.9	108.9	101.4	97.8
ENSG00000196220	97.3	91.8	102.6	413.7	431.2	312.6
ENSG00000123096	102.4	126.1	120.9	105.6	208.7	210.0
ENSG00000070950	233.3	217.7	234.7	243.4	233.8	220.1
ENSG00000069431	97.0	95.3	96.5	107.3	102.6	103.6
ENSG00000121361	108.5	103.2	107.7	127.5	142.0	122.4
ENSG00000111711	149.3	157.3	175.4	160.9	147.7	199.1
ENSG00000004700	141.6	108.4	120.2	117.1	111.0	102.0
ENSG00000139155	1100.8	869.7	1014.5	750.8	345.6	440.7
ENSG00000139154	322.6	312.9	294.5	368.6	352.9	335.9
ENSG00000052126	145.8	162.9	118.5	342.9	366.1	231.0
ENSG00000048540	92.0	93.8	95.9	99.7	92.4	91.9
ENSG00000023697	105.3	99.4	135.5	97.4	106.2	100.3
ENSG00000023734	828.2	776.8	869.2	760.5	760.9	780.2
ENSG00000151490	93.0	92.0	97.6	99.8	106.5	108.8
ENSG00000134533	84.6	92.1	101.0	193.9	217.7	286.7
ENSG00000111348	237.9	276.9	202.1	104.9	99.7	104.1
ENSG00000111341	124.2	114.1	155.8	181.0	166.3	186.2
ENSG00000171681	168.4	248.8	247.0	230.8	299.0	301.4
ENSG00000134531	5667.2	5810.8	5516.8	1749.8	1942.0	2476.4
ENSG00000084444	147.5	198.3	132.3	147.2	146.8	152.7
ENSG00000213782	450.9	535.7	526.2	478.0	521.2	529.4
ENSG00000111266	350.1	394.5	314.6	346.7	336.8	338.5
ENSG00000070018	276.2	192.3	308.2	391.4	421.8	370.9
ENSG00000139083	143.2	131.5	182.1	108.1	109.1	108.8
ENSG00000060138	335.2	282.9	330.3	246.5	254.4	251.4
ENSG00000073614	251.1	251.2	238.5	280.0	255.4	239.6
ENSG00000120647	139.8	128.3	150.2	115.0	129.7	105.9
ENSG00000082805	205.2	194.7	266.3	174.1	159.6	181.6
ENSG00000111186	119.5	138.9	151.4	105.8	96.6	122.4
ENSG00000006831	416.9	462.4	445.0	501.8	499.7	479.3
ENSG00000002016	155.1	165.5	164.5	156.0	140.8	125.1
ENSG00000139112	2241.5	2282.5	2304.5	918.5	917.4	1170.6
ENSG00000198105	115.1	113.0	115.6	109.3	118.1	115.6
ENSG00000165733	680.7	630.8	490.7	745.1	753.8	660.9
ENSG00000183785	93.6	94.4	88.7	103.5	88.1	95.4
ENSG00000198915	94.4	96.1	93.1	86.7	85.8	86.4
ENSG00000111652	241.6	329.3	250.1	180.3	182.2	163.5
ENSG00000172765	177.7	298.9	167.6	175.6	174.3	142.3
ENSG00000010626	96.1	90.3	96.3	101.3	102.1	98.2
ENSG00000004399	1870.5	1965.2	1979.2	181.3	154.6	159.7
ENSG00000089693	463.0	558.3	613.1	422.5	381.7	363.8
ENSG00000165731	91.9	94.9	99.0	97.6	95.8	91.8
ENSG00000010379	85.8	97.4	99.5	164.1	125.1	116.6
ENSG00000161133	111.2	137.1	149.7	95.4	86.6	90.9
ENSG00000134108	460.8	496.5	635.1	522.8	498.9	613.6
ENSG00000134107	2063.5	2524.4	1659.1	1255.5	974.7	837.0
ENSG00000150995	336.2	236.6	305.7	381.1	372.7	302.6
ENSG00000144455	1357.3	1552.8	1438.2	1448.0	1192.0	1765.1
ENSG00000131389	2013.1	2049.8	2103.7	857.2	711.1	737.1
ENSG00000170876	530.0	455.2	327.1	391.0	369.8	391.3
ENSG00000154767	128.7	180.4	151.3	156.5	140.4	156.7
ENSG00000154764	86.5	93.9	87.0	90.1	81.7	103.1
ENSG00000134115	113.4	111.8	107.4	147.9	128.3	115.2
ENSG00000132182	297.4	256.8	250.7	240.7	224.4	239.0
ENSG00000114544	282.2	377.0	392.3	335.2	275.0	346.9
ENSG00000159685	114.2	109.2	149.8	135.1	127.1	178.7
ENSG00000114626	138.5	184.4	135.9	133.5	136.7	112.5
ENSG00000058262	245.4	267.3	386.3	284.8	260.8	308.8
ENSG00000175792	273.3	265.7	260.5	263.8	263.2	283.6
ENSG00000134121	93.8	96.4	99.9	108.0	105.5	105.6
ENSG00000113805	91.4	104.5	98.7	318.8	287.7	362.8
ENSG00000114541	242.6	270.7	257.1	206.5	175.8	211.3
ENSG00000144744	213.4	233.7	292.9	205.1	253.1	250.3
ENSG00000183624	128.1	140.7	129.3	112.5	119.6	108.6
ENSG00000144747	422.5	282.7	250.8	352.8	313.6	257.8
ENSG00000181789	132.2	143.6	116.2	141.7	131.7	124.1
ENSG00000169714	1277.9	1167.8	1342.8	1170.6	1071.1	1275.1
ENSG00000261796	170.5	131.1	191.2	144.5	143.8	190.0
ENSG00000172780	125.5	134.2	127.4	112.2	107.4	109.6
ENSG00000169704	864.2	840.0	682.0	932.2	1160.2	863.7
ENSG00000163219	327.5	319.2	365.0	94.2	92.6	94.8
ENSG00000115364	169.1	242.3	143.9	155.1	162.4	138.3
ENSG00000115350	259.6	198.0	221.8	262.7	270.5	326.1
ENSG00000204822	121.9	121.4	122.4	100.5	107.2	105.8
ENSG00000115275	230.4	250.7	157.0	189.9	180.8	258.8
ENSG00000239779	237.5	197.1	242.8	252.9	247.4	225.4
ENSG00000005448	97.6	102.4	93.5	105.4	116.5	110.1
ENSG00000163376	101.1	122.0	101.8	93.3	100.8	104.8
ENSG00000144749	258.5	190.9	235.5	509.0	652.7	404.0
ENSG00000163638	541.7	533.4	424.9	216.4	226.7	216.7
ENSG00000163637	108.9	103.4	101.7	92.8	104.2	98.2
ENSG00000171823	1697.7	1699.5	2095.0	2060.6	2029.3	2044.8
ENSG00000075292	265.5	199.3	186.8	251.3	300.2	278.5
ENSG00000135617	152.1	136.0	114.0	103.9	104.6	107.3
ENSG00000135624	617.9	777.1	643.7	572.3	630.0	736.4
ENSG00000144048	915.4	869.2	739.1	873.0	829.0	590.1
ENSG00000116005	661.4	630.1	813.6	1042.1	1159.4	1199.7
ENSG00000196975	275.9	302.0	381.1	242.7	247.4	266.7
ENSG00000169599	340.7	363.2	385.7	339.5	359.4	410.9
ENSG00000198380	106.1	117.6	122.9	117.7	114.0	112.6
ENSG00000146955	93.7	93.6	96.2	88.6	96.9	91.8
ENSG00000133606	142.6	135.6	141.1	266.5	271.8	302.0
ENSG00000163104	140.8	174.0	195.4	190.6	232.1	195.5
ENSG00000163106	108.8	109.6	115.9	183.0	145.2	135.1
ENSG00000090263	984.5	873.0	1108.9	1040.2	965.9	1071.8
ENSG00000186867	151.9	177.5	99.2	1651.1	1407.4	1400.6
ENSG00000006530	118.5	115.3	111.5	118.1	120.4	112.2
ENSG00000138738	182.6	341.9	174.5	395.4	429.1	315.3
ENSG00000106028	379.1	391.2	377.5	433.7	437.4	435.9
ENSG00000164109	248.4	229.8	229.1	168.5	171.8	191.4
ENSG00000177875	99.6	101.4	104.4	92.4	97.8	100.6
ENSG00000106123	89.8	90.2	82.9	104.0	104.8	96.8
ENSG00000197448	423.1	363.8	451.5	446.9	383.2	536.4
ENSG00000106144	657.0	603.1	688.5	533.7	653.5	590.7
ENSG00000159840	657.3	789.5	557.4	387.3	409.0	393.3
ENSG00000146904	115.9	105.6	102.9	101.1	98.5	99.1
ENSG00000164707	138.9	100.2	102.9	165.0	150.0	137.2
ENSG00000105887	192.9	222.3	257.0	250.3	194.1	324.4
ENSG00000105894	615.9	908.5	841.0	10384.6	8931.3	9899.8
ENSG00000122779	118.5	117.1	129.6	166.4	145.4	145.8
ENSG00000050344	103.8	117.5	93.7	97.7	99.8	95.7
ENSG00000157703	110.0	113.1	117.6	100.0	99.3	95.1
ENSG00000105939	141.6	135.1	144.1	93.2	97.7	100.3
ENSG00000146963	796.1	847.7	655.5	855.1	938.2	697.1
ENSG00000070882	136.8	145.5	146.1	297.1	319.5	272.7
ENSG00000105928	110.3	103.5	110.7	190.7	172.7	153.7
ENSG00000122585	84.5	108.0	98.6	132.9	118.3	139.2
ENSG00000164548	1012.5	1546.0	656.0	1239.5	1122.2	675.8
ENSG00000136235	129.6	95.0	95.7	114.6	150.9	128.6
ENSG00000156928	975.4	1052.9	1361.0	955.4	995.7	1173.2
ENSG00000136231	264.9	279.9	289.3	291.2	307.0	343.7
ENSG00000106565	818.9	902.5	1079.4	965.4	954.2	1142.5
ENSG00000285385	116.9	126.3	131.0	113.7	119.4	136.5
ENSG00000138642	135.3	156.4	125.1	99.0	104.5	94.0
ENSG00000106477	114.2	91.3	87.7	96.2	93.7	101.0
ENSG00000105778	370.2	460.0	424.2	673.7	665.8	731.1
ENSG00000122642	1062.8	1004.5	1263.5	1218.6	1039.1	1317.6
ENSG00000122643	193.4	128.9	281.2	146.0	149.8	175.1
ENSG00000078549	101.4	97.0	101.3	104.4	98.7	103.1
ENSG00000106105	916.4	762.5	873.9	621.9	713.0	844.4
ENSG00000106049	463.6	444.6	506.6	509.3	542.5	600.6
ENSG00000158467	146.7	180.4	139.0	163.0	162.2	176.6
ENSG00000128604	98.7	97.1	95.9	93.1	93.8	91.1
ENSG00000128595	928.9	934.8	813.9	1065.5	992.9	937.7
ENSG00000221866	94.7	96.2	103.6	96.2	94.2	95.0
ENSG00000131558	136.5	335.5	144.4	178.7	190.8	213.9
ENSG00000198074	99.8	95.0	93.7	99.1	93.4	101.9
ENSG00000122786	388.1	225.6	242.9	411.0	299.2	347.5
ENSG00000105852	236.1	284.1	221.1	98.7	95.3	103.9
ENSG00000105880	96.4	98.7	103.9	90.5	92.1	90.5
ENSG00000070669	137.9	124.2	162.4	125.1	134.3	160.5
ENSG00000196511	116.4	117.2	127.6	99.0	97.4	98.1
ENSG00000166508	360.8	387.8	358.8	272.7	324.9	382.1
ENSG00000106261	194.2	231.2	246.4	358.6	324.8	343.0
ENSG00000146834	145.6	150.3	155.8	124.3	125.6	140.7
ENSG00000160813	136.8	207.5	153.8	123.1	134.0	121.1
ENSG00000166925	100.0	117.3	101.5	101.6	98.3	100.1
ENSG00000106333	95.6	113.0	108.8	166.0	148.9	174.9
ENSG00000172354	152.9	165.4	187.4	114.6	115.0	125.4
ENSG00000196411	950.4	1134.5	1167.0	749.4	763.5	810.0
ENSG00000179562	106.3	135.2	125.1	96.2	99.8	91.0
ENSG00000257923	298.8	272.2	256.3	246.8	225.2	248.4
ENSG00000106344	247.2	205.0	224.9	220.9	238.0	192.1
ENSG00000146700	88.8	98.6	92.1	91.7	93.2	91.9
ENSG00000008311	88.2	91.8	92.5	92.9	88.2	88.3
ENSG00000106462	294.9	287.9	290.7	372.6	383.9	329.8
ENSG00000055130	251.8	208.7	268.2	287.5	278.2	266.0
ENSG00000106299	762.3	969.4	971.5	1122.8	1082.4	1140.9
ENSG00000106635	177.0	155.4	200.1	116.3	120.3	127.9
ENSG00000128513	123.3	159.7	131.8	164.8	129.4	181.7
ENSG00000049540	211.8	186.7	182.3	180.2	163.0	236.8
ENSG00000106683	328.4	403.0	269.4	700.5	963.4	805.6
ENSG00000158321	167.3	144.6	162.0	206.3	196.1	185.0
ENSG00000196937	1052.4	960.9	1300.3	838.3	783.3	1116.7
ENSG00000071243	370.1	341.8	366.3	461.2	536.8	429.4
ENSG00000106025	359.5	307.2	494.0	132.9	140.9	145.3
ENSG00000164692	178.8	261.6	320.0	2359.7	2686.5	2919.3
ENSG00000102802	108.7	88.6	96.4	142.7	124.1	148.9
ENSG00000021852	110.9	106.4	92.9	104.7	121.5	105.1
